"author_id";"name";"count"
278;"approved";3
278;"cncf-cla: yes";3
278;"kind/api-change";1
278;"kind/feature";1
278;"lgtm";3
278;"milestone/incomplete-labels";1
278;"priority/critical-urgent";1
278;"release-note";3
278;"sig/scheduling";1
278;"sig/storage";2
278;"size/L";2
278;"size/XXL";1
278;"status/approved-for-milestone";1
20809;"author ready";11
20809;"benchmark";2
20809;"C++";1
20809;"dont-land-on-v10.x";1
20809;"dont-land-on-v4.x";2
20809;"dont-land-on-v6.x";2
20809;"dont-land-on-v8.x";1
20809;"ecosystem-lookup-requested";1
20809;"events";1
20809;"fast-track";2
20809;"http2";4
20809;"lib / src";5
20809;"performance";2
20809;"process";3
20809;"semver-major";2
20809;"semver-minor";1
20809;"test";3
20809;"timers";4
20809;"tls";1
20809;"util";1
20809;"v8.x";1
23304;"approved";16
23304;"area/kubeadm";7
23304;"cherrypick-approved";6
23304;"cherrypick-candidate";2
23304;"cncf-cla: yes";19
23304;"do-not-merge/cherry-pick-not-approved";1
23304;"do-not-merge/hold";2
23304;"do-not-merge/release-note-label-needed";2
23304;"do-not-merge/work-in-progress";2
23304;"kind/api-change";1
23304;"kind/bug";4
23304;"kind/cleanup";2
23304;"kind/feature";1
23304;"lgtm";14
23304;"milestone/incomplete-labels";2
23304;"priority/important-soon";7
23304;"release-note";9
23304;"release-note-none";7
23304;"sig/architecture";1
23304;"sig/cluster-lifecycle";7
23304;"sig/node";2
23304;"sig/openstack";2
23304;"sig/storage";1
23304;"size/L";2
23304;"size/M";2
23304;"size/S";3
23304;"size/XS";12
23304;"status/approved-for-milestone";8
41858;"approved";2
41858;"area/kubeadm";2
41858;"cncf-cla: yes";2
41858;"kind/bug";1
41858;"lgtm";2
41858;"priority/important-soon";1
41858;"release-note";2
41858;"sig/cluster-lifecycle";2
41858;"size/S";1
41858;"size/XS";1
41858;"status/approved-for-milestone";1
47313;"Bug";1
47313;"Feature";1
47313;"Status: Needs Review";14
47313;"Status: Reviewed";2
47313;"WebProfilerBundle";1
57224;"Bug";2
57224;"Deprecation";1
57224;"Serializer";2
57224;"Status: Reviewed";3
73419;"Feature";1
73419;"Status: Reviewed";4
73419;"WebProfilerBundle";1
79017;"author ready";2
79017;"backport-requested-v8.x";1
79017;"blocked";1
79017;"build";1
79017;"C++";3
79017;"lib / src";1
79017;"lts-watch-v6.x";1
79017;"trace_events";1
79017;"v10.x";1
79017;"v6.x";1
79017;"V8 Engine";1
79017;"v8.x";1
79017;"v9.x";1
243674;"Bug";19
243674;"Cache";1
243674;"Debug";1
243674;"DependencyInjection";10
243674;"Deprecation";1
243674;"Feature";5
243674;"Filesystem";2
243674;"Form";1
243674;"FrameworkBundle";5
243674;"HttpFoundation";1
243674;"HttpKernel";4
243674;"Messenger";2
243674;"Performance";2
243674;"PropertyInfo";1
243674;"Routing";1
243674;"Status: Needs Review";9
243674;"Status: Needs Work";2
243674;"Status: Reviewed";24
275871;"author ready";4
275871;"build";1
275871;"C++";2
275871;"crypto";1
275871;"dns";1
275871;"fast-track";1
275871;"in progress";1
275871;"lib / src";1
275871;"meta";1
275871;"semver-major";1
275871;"semver-minor";1
291301;"backported-to-v10.x";1
291301;"dont-land-on-v4.x";1
291301;"dont-land-on-v6.x";1
291301;"dont-land-on-v8.x";1
291301;"experimental";1
291301;"fs";1
291301;"promises";1
331852;"approved";6
331852;"area/kubeadm";6
331852;"cncf-cla: yes";6
331852;"kind/bug";2
331852;"kind/old-docs";1
331852;"lgtm";6
331852;"priority/important-soon";1
331852;"release-note";3
331852;"release-note-none";3
331852;"sig/cluster-lifecycle";6
