"author_id";"name";"count"
20809;"async_hooks";1
20809;"author ready";2
20809;"backport-requested-v8.x";1
20809;"C++";3
20809;"cares";1
20809;"child_process";1
20809;"dont-land-on-v4.x";1
20809;"dont-land-on-v6.x";1
20809;"fast-track";2
20809;"fs";1
20809;"http2";1
20809;"net";1
20809;"semver-minor";1
20809;"test";3
20809;"timers";1
20809;"tls";1
54666;"C++";1
54666;"semver-major";1
54666;"tls";1
96947;"author ready";1
96947;"build";1
96947;"fast-track";1
96947;"python";1
96947;"regression";1
96947;"smartos";1
96947;"windows";1
98927;"approved";8
98927;"area/kubeadm";6
98927;"cherrypick-candidate";1
98927;"cncf-cla: yes";9
98927;"kind/bug";7
98927;"kind/cleanup";1
98927;"lgtm";8
98927;"priority/critical-urgent";5
98927;"priority/important-soon";2
98927;"release-note";1
98927;"release-note-none";8
98927;"sig/cluster-lifecycle";9
98927;"size/L";2
98927;"size/M";3
98927;"size/S";1
98927;"size/XS";3
98927;"status/approved-for-milestone";7
243674;"BC Break";1
243674;"Bug";21
243674;"Cache";11
243674;"DependencyInjection";8
243674;"Deprecation";5
243674;"Feature";9
243674;"Form";1
243674;"FrameworkBundle";10
243674;"HttpFoundation";1
243674;"HttpKernel";5
243674;"Lock";1
243674;"Performance";4
243674;"ProxyManagerBridge";2
243674;"Routing";3
243674;"SecurityBundle";1
243674;"Status: Needs Review";12
243674;"Status: Reviewed";35
243674;"TwigBundle";1
243674;"VarDumper";4
309126;"approved";3
309126;"cherrypick-approved";1
309126;"cncf-cla: yes";3
309126;"kind/bug";2
309126;"kind/feature";1
309126;"lgtm";3
309126;"milestone/incomplete-labels";1
309126;"priority/critical-urgent";1
309126;"priority/important-soon";1
309126;"release-note";2
309126;"release-note-none";1
309126;"sig/storage";3
309126;"size/L";1
309126;"size/M";1
309126;"size/XXL";1
309126;"status/approved-for-milestone";3
439401;"Bug";1
439401;"Status: Reviewed";1
439929;"author ready";3
439929;"backport-requested-v10.x";1
439929;"build";2
439929;"C++";8
439929;"fast-track";1
439929;"lib / src";2
439929;"perf_hooks";1
439929;"process";2
439929;"regression";1
439929;"semver-minor";1
439929;"tls";1
439929;"trace_events";1
576341;"approved";1
576341;"cncf-cla: yes";1
576341;"kind/bug";1
576341;"lgtm";1
576341;"priority/important-soon";1
576341;"release-note-none";1
576341;"sig/cli";1
576341;"size/M";1
576341;"status/approved-for-milestone";1
676637;"approved";6
676637;"cherrypick-approved";5
676637;"cncf-cla: yes";8
676637;"kind/bug";8
676637;"lgtm";7
676637;"milestone/needs-approval";1
676637;"priority/critical-urgent";2
676637;"priority/important-soon";3
676637;"release-note";1
676637;"release-note-none";2
676637;"sig/azure";6
676637;"sig/node";2
676637;"sig/windows";1
676637;"size/M";4
676637;"size/XS";4
676637;"status/approved-for-milestone";4
718899;"addons";1
718899;"author ready";26
718899;"benchmark";1
718899;"build";7
718899;"C++";1
718899;"CI / flaky test";4
718899;"crypto";1
718899;"deprecations";1
718899;"doc";16
718899;"dont-land-on-v4.x";1
718899;"errors";1
718899;"fast-track";22
718899;"intl";1
718899;"lib / src";1
718899;"macos";1
718899;"meta";3
718899;"n-api";1
718899;"npm";1
718899;"post-mortem";1
718899;"python";2
718899;"regression";2
718899;"smartos";2
718899;"test";12
