"author_id";"name";"count"
278;"approved";3
278;"cherrypick-approved";4
278;"cncf-cla: yes";9
278;"do-not-merge";1
278;"lgtm";7
278;"release-note";2
278;"release-note-none";5
278;"size/L";4
278;"size/M";3
278;"size/XS";2
354;"approved";1
354;"cherrypick-approved";3
354;"cncf-cla: yes";8
354;"lgtm";6
354;"needs-rebase";1
354;"queue/critical-fix";1
354;"release-note";1
354;"release-note-none";7
354;"sig/cli";1
354;"sig/scalability";2
354;"size/L";2
354;"size/M";1
354;"size/XS";1
354;"size/XXL";4
17607;"backported-to-v6.x";2
17607;"C++";3
17607;"child_process";1
17607;"cli";1
17607;"console";1
17607;"crypto";4
17607;"doc";10
17607;"dont-land-on-v4.x";7
17607;"dont-land-on-v6.x";1
17607;"land-on-v4.x";5
17607;"land-on-v6.x";9
17607;"lts-watch-v6.x";1
17607;"openssl";2
17607;"process";1
17607;"semver-major";1
17607;"semver-minor";3
17607;"stalled";1
17607;"test";4
17607;"tls";6
17607;"tools";1
17607;"v4.x";5
17607;"v6.x";1
17607;"zlib";1
47313;"Bug";4
47313;"DependencyInjection";1
47313;"Feature";3
47313;"FrameworkBundle";3
47313;"SecurityBundle";1
47313;"Status: Needs Review";13
47313;"TwigBundle";1
47313;"WebProfilerBundle";1
52195;"doc";1
52195;"dont-land-on-v4.x";1
52195;"land-on-v6.x";1
52195;"stream";1
54666;"backport-requested-v6.x";2
54666;"baking-for-lts";2
54666;"benchmark";2
54666;"buffer";2
54666;"dont-land-on-v4.x";5
54666;"events";1
54666;"fs";1
54666;"http";4
54666;"land-on-v4.x";2
54666;"land-on-v6.x";3
54666;"lts-watch-v6.x";3
54666;"module";1
54666;"performance";8
54666;"querystring";3
54666;"repl";1
54666;"semver-major";2
54666;"semver-minor";1
54666;"stream";1
54666;"tools";1
57224;"Bug";6
57224;"DependencyInjection";10
57224;"Deprecation";1
57224;"Feature";2
57224;"FrameworkBundle";2
57224;"PropertyInfo";2
57224;"Ready";1
57224;"Security";1
57224;"Serializer";1
57224;"Status: Needs Review";11
57224;"Status: Needs Work";1
57224;"Status: Reviewed";5
57224;"TwigBundle";1
73419;"Feature";1
73419;"HttpFoundation";1
73419;"Status: Needs Review";1
100893;"approved";11
100893;"area/controller-manager";1
100893;"area/dns";1
100893;"cherrypick-approved";4
100893;"cncf-cla: yes";21
100893;"lgtm";14
100893;"needs-rebase";6
100893;"release-note";4
100893;"release-note-none";11
100893;"sig/aws";1
100893;"sig/storage";1
100893;"size/L";3
100893;"size/M";4
100893;"size/S";5
100893;"size/XS";7
100893;"size/XXL";2
169553;"approved";3
169553;"cncf-cla: yes";4
169553;"kind/cleanup";1
169553;"lgtm";4
169553;"priority/important-soon";1
169553;"release-note-none";4
169553;"retest-not-required-docs-only";1
169553;"sig/contributor-experience";1
169553;"sig/scalability";1
169553;"sig/scheduling";2
169553;"size/L";1
169553;"size/XS";3
238531;"tls";1
243674;"Bug";15
243674;"Cache";7
243674;"ClassLoader";1
243674;"Config";2
243674;"Debug";3
243674;"DependencyInjection";15
243674;"Deprecation";10
243674;"Enhancement";1
243674;"Feature";11
243674;"FrameworkBundle";3
243674;"HttpFoundation";2
243674;"PhpUnitBridge";3
243674;"Process";2
243674;"Ready";1
243674;"Status: Needs Review";33
243674;"Status: Needs Work";1
243674;"Status: Reviewed";8
243674;"Validator";1
275871;"backported-to-v6.x";1
275871;"C++";2
275871;"doc";2
275871;"dont-land-on-v4.x";2
275871;"dont-land-on-v6.x";2
275871;"intl";1
275871;"lts-watch-v4.x";1
275871;"lts-watch-v6.x";1
275871;"meta";1
275871;"trace_events";1
408368;"Bug";2
408368;"ClassLoader";1
408368;"Deprecation";1
408368;"Feature";2
408368;"FrameworkBundle";1
408368;"Status: Needs Review";5
408368;"Status: Reviewed";1
408368;"Workflow";4
439929;"C++";1
439929;"doc";1
439929;"dont-land-on-v4.x";8
439929;"dont-land-on-v6.x";8
439929;"fs";1
439929;"http";1
439929;"https";1
439929;"in progress";2
439929;"land-on-v4.x";1
439929;"land-on-v6.x";1
439929;"lib / src";1
439929;"meta";2
439929;"semver-major";2
439929;"semver-minor";4
439929;"url";2
439929;"url-whatwg";8
439929;"util";1
576341;"approved";3
576341;"area/batch";1
576341;"area/workload-api/deployment";1
576341;"area/workload-api/job";1
576341;"cncf-cla: yes";7
576341;"kind/api-change";1
576341;"kind/new-api";1
576341;"lgtm";6
576341;"release-note";1
576341;"release-note-none";6
576341;"sig/api-machinery";1
576341;"sig/apps";2
576341;"sig/cli";1
576341;"size/M";1
576341;"size/S";2
576341;"size/XS";3
576341;"size/XXL";1
647318;"approved";5
647318;"cherrypick-approved";5
647318;"cncf-cla: yes";5
647318;"lgtm";5
647318;"release-note";2
647318;"release-note-none";1
647318;"size/M";3
647318;"size/XS";2
676637;"approved";1
676637;"cncf-cla: yes";3
676637;"lgtm";2
676637;"needs-rebase";1
676637;"release-note-none";2
676637;"size/L";1
676637;"size/XS";2
677994;"doc";3
677994;"dont-land-on-v4.x";1
677994;"dont-land-on-v6.x";1
677994;"http";1
677994;"land-on-v4.x";1
677994;"land-on-v6.x";2
677994;"lts-watch-v6.x";1
677994;"meta";1
677994;"os";1
677994;"v6.x";1
696611;"debugger";1
696611;"dns";1
696611;"doc";2
696611;"dont-land-on-v4.x";5
696611;"dont-land-on-v6.x";4
696611;"fs";1
696611;"land-on-v6.x";1
696611;"lts-watch-v4.x";1
696611;"lts-watch-v6.x";1
696611;"process";1
696611;"test";3
696611;"tools";2
718899;"backported-to-v6.x";1
718899;"baking-for-lts";1
718899;"benchmark";3
718899;"buffer";1
718899;"child_process";1
718899;"cluster";2
718899;"crypto";3
718899;"doc";3
718899;"dont-land-on-v4.x";21
718899;"dont-land-on-v6.x";7
718899;"fs";1
718899;"land-on-v6.x";12
718899;"lib / src";4
718899;"lts-watch-v4.x";1
718899;"lts-watch-v6.x";3
718899;"meta";1
718899;"module";1
718899;"net";1
718899;"os";1
718899;"performance";2
718899;"process";1
718899;"readline";1
718899;"repl";3
718899;"semver-major";1
718899;"stream";1
718899;"test";22
718899;"timers";2
718899;"tls";2
718899;"tools";2
718899;"trace_events";1
718899;"tty";1
718899;"url-whatwg";1
718899;"util";4
718899;"vm";1
718899;"zlib";2
730123;"approved";9
730123;"area/apiserver";17
730123;"area/test";1
730123;"cncf-cla: yes";31
730123;"do-not-merge";1
730123;"help wanted";1
730123;"kind/api-change";2
730123;"kind/bug";4
730123;"kind/cleanup";17
