"author_id";"name";"count"
278;"approved";8
278;"cherrypick-approved";5
278;"cherrypick-candidate";1
278;"cncf-cla: yes";10
278;"do-not-merge/cherry-pick-not-approved";1
278;"do-not-merge/hold";2
278;"kind/bug";1
278;"lgtm";9
278;"milestone/incomplete-labels";2
278;"needs-rebase";1
278;"priority/critical-urgent";1
278;"priority/important-soon";1
278;"release-note";3
278;"release-note-none";3
278;"sig/storage";6
278;"size/L";2
278;"size/M";6
278;"size/S";1
278;"size/XL";1
278;"status/approved-for-milestone";3
20809;"async_hooks";1
20809;"backport-requested-v9.x";1
20809;"dont-land-on-v4.x";1
20809;"dont-land-on-v6.x";1
20809;"dont-land-on-v8.x";1
20809;"dont-land-on-v9.x";1
20809;"lib / src";1
20809;"performance";1
20809;"process";2
20809;"refactor to ES6+";1
23304;"approved";13
23304;"cherrypick-approved";3
23304;"cncf-cla: yes";18
23304;"do-not-merge/hold";4
23304;"kind/api-change";1
23304;"kind/bug";5
23304;"kind/failing-test";4
23304;"kind/feature";1
23304;"lgtm";13
23304;"milestone/incomplete-labels";1
23304;"milestone/needs-approval";1
23304;"priority/critical-urgent";2
23304;"priority/important-soon";4
23304;"queue/fix";1
23304;"release-note";3
23304;"release-note-none";13
23304;"sig/api-machinery";1
23304;"sig/apps";1
23304;"sig/network";2
23304;"sig/node";2
23304;"sig/openstack";1
23304;"sig/storage";1
23304;"sig/testing";1
23304;"size/L";3
23304;"size/M";4
23304;"size/S";3
23304;"size/XL";1
23304;"size/XS";7
23304;"status/approved-for-milestone";5
52195;"backported-to-v9.x";1
52195;"doc";1
52195;"dont-land-on-v4.x";4
52195;"dont-land-on-v6.x";4
52195;"dont-land-on-v8.x";2
52195;"dont-land-on-v9.x";2
52195;"fast-track";2
52195;"http2";3
52195;"stream";2
52195;"test";1
52195;"v9.x";1
54666;"assert";1
54666;"backport-requested-v9.x";1
54666;"dont-land-on-v4.x";1
54666;"dont-land-on-v6.x";1
54666;"performance";2
54666;"stream";1
57224;"BrowserKit";3
57224;"Bug";3
57224;"DomCrawler";8
57224;"Feature";1
57224;"Process";1
57224;"Status: Reviewed";12
73419;"Bug";1
73419;"Feature";6
73419;"FrameworkBundle";1
73419;":snowflake: Feature Freeze";1
73419;"Status: Needs Review";1
73419;"Status: Reviewed";7
73419;"Translator";1
73419;"TwigBundle";2
73419;"WebProfilerBundle";6
87088;"approved";7
87088;"cncf-cla: yes";7
87088;"kind/api-change";3
87088;"kind/bug";1
87088;"kind/cleanup";5
87088;"kind/new-api";1
87088;"lgtm";7
87088;"release-note-none";7
87088;"sig/auth";4
87088;"size/L";1
87088;"size/M";1
87088;"size/XS";4
87088;"size/XXL";1
192142;"cla: yes";2
243674;"Bug";10
243674;"Debug";1
243674;"DependencyInjection";7
243674;"Deprecation";1
243674;"Feature";5
243674;"FrameworkBundle";2
243674;"HttpKernel";1
243674;"Process";1
243674;"Routing";3
243674;":snowflake: Feature Freeze";1
243674;"Status: Needs Review";6
243674;"Status: Reviewed";11
243674;"WebProfilerBundle";1
275871;"author ready";1
275871;"C++";6
275871;"crypto";2
275871;"https";1
275871;"lib / src";6
275871;"semver-major";1
275871;"tls";1
275871;"v4.x";1
275871;"v6.x";1
275871;"v8.x";1
275871;"v9.x";1
439929;"async_hooks";1
439929;"backport-requested-v9.x";4
439929;"buffer";1
439929;"C++";7
439929;"cares";1
439929;"dns";1
439929;"doc";2
439929;"dont-land-on-v4.x";1
439929;"dont-land-on-v6.x";1
439929;"dont-land-on-v8.x";1
439929;"dont-land-on-v9.x";1
439929;"fast-track";1
439929;"http2";1
439929;"in progress";2
439929;"lib / src";3
439929;"meta";1
439929;"notable-change";1
439929;"perf_hooks";2
439929;"semver-major";1
439929;"trace_events";3
439929;"tsc-review";1
496233;"Bug";4
496233;"Feature";2
496233;"HttpKernel";1
496233;"OptionsResolver";1
496233;"Status: Needs Review";2
496233;"Status: Reviewed";4
496233;"Validator";1
496233;"WebProfilerBundle";1
576341;"approved";6
576341;"cncf-cla: yes";6
576341;"do-not-merge/cherry-pick-not-approved";1
576341;"kind/bug";2
576341;"kind/cleanup";1
576341;"kind/failing-test";2
576341;"kind/old-docs";1
576341;"lgtm";5
576341;"priority/critical-urgent";1
576341;"priority/important-longterm";2
576341;"release-note";2
576341;"release-note-none";4
576341;"retest-not-required-docs-only";1
576341;"sig/api-machinery";1
576341;"sig/apps";1
576341;"sig/cli";1
576341;"size/L";1
576341;"size/M";1
576341;"size/S";1
576341;"size/XS";3
576341;"status/approved-for-milestone";3
718899;"addons";1
718899;"assert";1
718899;"async_hooks";4
718899;"author ready";35
718899;"backported-to-v8.x";1
718899;"benchmark";1
718899;"buffer";13
718899;"build";1
718899;"CI / flaky test";1
718899;"doc";32
718899;"dont-land-on-v4.x";2
