"author_id";"name";"count"
52195;"async_hooks";2
52195;"baking-for-lts";1
52195;"doc";1
52195;"dont-land-on-v4.x";1
52195;"dont-land-on-v6.x";1
52195;"http";1
52195;"land-on-v6.x";1
52195;"process";1
52195;"stream";1
52195;"zlib";1
57224;"Bug";1
57224;"DependencyInjection";5
57224;"Feature";1
57224;"PropertyInfo";1
57224;"Security";1
57224;"Status: Needs Review";3
57224;"Status: Needs Work";1
57224;"Status: Reviewed";2
73419;"Bug";3
73419;"Feature";1
73419;"HttpFoundation";1
73419;"Security";1
73419;"SecurityBundle";1
73419;"Status: Needs Review";3
73419;"Status: Reviewed";1
73419;"TwigBundle";1
73419;"WebProfilerBundle";2
96947;"aix";1
96947;"arm";2
96947;"assert";2
96947;"async_hooks";1
96947;"backported-to-v6.x";1
96947;"blocked";1
96947;"build";1
96947;"CI / flaky test";3
96947;"cli";1
96947;"cluster";1
96947;"dgram";1
96947;"doc";3
96947;"dont-land-on-v4.x";1
96947;"dont-land-on-v6.x";8
96947;"dont-land-on-v8.x";1
96947;"errors";1
96947;"fs";1
96947;"http";1
96947;"invalid";1
96947;"lib / src";2
96947;"lts-agenda";1
96947;"meta";1
96947;"net";1
96947;"npm";1
96947;"process";3
96947;"repl";1
96947;"semver-minor";1
96947;"stream";1
96947;"test";9
96947;"tools";2
96947;"util";1
96947;"v6.x";2
96947;"v8.x";1
96947;"windows";3
158611;"approved";3
158611;"cncf-cla: yes";3
158611;"kind/bug";1
158611;"lgtm";3
158611;"release-note-none";3
158611;"sig/cli";3
158611;"size/L";1
158611;"size/S";1
158611;"size/XS";1
243674;"BC Break";1
243674;"Bug";17
243674;"Cache";2
243674;"Config";2
243674;"Console";1
243674;"DependencyInjection";14
243674;"Deprecation";2
243674;"Feature";7
243674;"Filesystem";1
243674;"Form";1
243674;"FrameworkBundle";2
243674;"HttpKernel";1
243674;"Process";1
243674;"Status: Needs Review";32
243674;"Status: Reviewed";4
243674;"VarDumper";7
275871;"backport-requested-v6.x";1
275871;"C++";5
275871;"crypto";1
275871;"dont-land-on-v6.x";4
275871;"land-on-v6.x";1
275871;"lib / src";3
275871;"lts-watch-v6.x";2
275871;"module";1
275871;"n-api";1
275871;"semver-major";1
275871;"test";1
275871;"tls";2
275871;"v6.x";1
275871;"V8 Engine";1
289174;"async_hooks";2
289174;"async_wrap";1
289174;"baking-for-lts";1
289174;"C++";1
289174;"dont-land-on-v6.x";1
289174;"http";1
289174;"lib / src";1
289174;"lts-watch-v6.x";1
439929;"backported-to-v6.x";1
439929;"backported-to-v8.x";2
439929;"build";1
439929;"dont-land-on-v6.x";1
439929;"experimental";1
439929;"http";1
439929;"http2";1
439929;"land-on-v6.x";3
439929;"notable-change";1
439929;"semver-minor";1
439929;"test";5
439929;"vm";1
439929;"zlib";1
505333;"addons";1
505333;"async_hooks";6
505333;"async_wrap";1
505333;"backported-to-v8.x";1
505333;"blocked";1
505333;"C++";1
