"author_id";"name";"count"
354;"approved";1
354;"cncf-cla: yes";1
354;"lgtm";1
354;"release-note";1
354;"size/L";1
20809;"backported-to-v6.x";2
20809;"backport-requested-v6.x";1
20809;"backport-requested-v8.x";1
20809;"baking-for-lts";2
20809;"C++";7
20809;"doc";2
20809;"dont-land-on-v4.x";8
20809;"dont-land-on-v6.x";11
20809;"errors";1
20809;"events";1
20809;"http2";9
20809;"land-on-v6.x";1
20809;"lib / src";9
20809;"net";3
20809;"notable-change";1
20809;"performance";1
20809;"test";1
20809;"tls";2
20809;"v4.x";1
20809;"v6.x";1
23304;"approved";19
23304;"area/apiserver";1
23304;"area/cloudprovider";2
23304;"area/platform/gce";1
23304;"cherrypick-approved";4
23304;"cncf-cla: yes";29
23304;"do-not-merge/hold";1
23304;"do-not-merge/release-note-label-needed";3
23304;"do-not-merge/work-in-progress";4
23304;"kind/api-change";1
23304;"kind/bug";2
23304;"kind/cleanup";1
23304;"kind/failing-test";1
23304;"lgtm";19
23304;"priority/important-soon";1
23304;"queue/fix";1
23304;"release-note";8
23304;"release-note-action-required";1
23304;"release-note-none";17
23304;"sig/api-machinery";2
23304;"sig/architecture";1
23304;"sig/cli";1
23304;"sig/cluster-lifecycle";1
23304;"sig/gcp";1
23304;"sig/node";2
23304;"sig/testing";1
23304;"size/L";3
23304;"size/M";7
23304;"size/S";4
23304;"size/XS";14
23304;"size/XXL";1
41858;"approved";6
41858;"area/ipv6";1
41858;"cherrypick-approved";2
41858;"cncf-cla: yes";8
41858;"lgtm";6
41858;"release-note";4
41858;"release-note-none";3
41858;"retest-not-required-docs-only";1
41858;"sig/api-machinery";2
41858;"size/L";1
41858;"size/M";3
41858;"size/S";2
41858;"size/XS";2
47313;"Bug";1
47313;"Status: Needs Review";8
47313;"Status: Reviewed";1
52195;"backported-to-v8.x";1
52195;"crypto";1
52195;"dont-land-on-v6.x";1
52195;"errors";1
52195;"performance";1
52195;"semver-major";1
52195;"stream";1
54666;"async_hooks";1
54666;"baking-for-lts";1
54666;"benchmark";1
54666;"cluster";1
54666;"dont-land-on-v6.x";1
54666;"lts-watch-v6.x";1
54666;"performance";1
54666;"test";1
54666;"util";1
73419;"BC Break";1
73419;"Bug";2
73419;"Deprecation";1
73419;"Feature";1
73419;"HttpFoundation";2
73419;"SecurityBundle";1
73419;"Status: Needs Review";3
73419;"Status: Reviewed";2
73419;"WebProfilerBundle";1
87088;"approved";3
87088;"cncf-cla: yes";3
87088;"lgtm";3
87088;"release-note-none";3
87088;"size/M";1
87088;"size/S";2
96947;"backport-requested-v6.x";1
96947;"blocked";1
96947;"build";4
96947;"doc";1
96947;"dont-land-on-v6.x";1
96947;"events";1
96947;"land-on-v6.x";1
96947;"lts-watch-v6.x";1
96947;"semver-minor";1
96947;"test";2
96947;"tools";1
96947;"url";1
96947;"util";2
96947;"v6.x";2
96947;"v8.x";1
96947;"windows";3
101553;"backported-to-v9.x";1
101553;"C++";2
101553;"doc";1
101553;"dont-land-on-v4.x";3
101553;"dont-land-on-v6.x";4
101553;"dont-land-on-v8.x";4
101553;"land-on-v6.x";1
101553;"test";1
101553;"V8 Engine";1
101553;"vm";4
243674;"BC Break";4
243674;"Bug";15
243674;"Cache";1
243674;"Config";1
243674;"Console";1
243674;"DependencyInjection";10
243674;"Deprecation";3
243674;"DoctrineBridge";1
243674;"Feature";5
243674;"FrameworkBundle";5
243674;"HttpFoundation";5
243674;"HttpKernel";3
243674;"PropertyInfo";1
243674;"Ready";1
243674;"Status: Needs Review";5
243674;"Status: Needs Work";1
243674;"Status: Reviewed";29
243674;"TwigBridge";1
275871;"addons";1
275871;"backport-requested-v6.x";2
275871;"baking-for-lts";1
275871;"build";2
275871;"C++";10
275871;"crypto";4
275871;"doc";1
275871;"dont-land-on-v4.x";2
275871;"dont-land-on-v6.x";4
275871;"fs";1
275871;"inspector";1
275871;"land-on-v6.x";2
275871;"land-on-v8.x";1
275871;"lib / src";4
275871;"lts-watch-v8.x";1
275871;"net";1
275871;"npm";1
275871;"python";1
