"author_id";"name";"count"
20809;"author ready";13
20809;"benchmark";1
20809;"buffer";2
20809;"C++";3
20809;"console";1
20809;"doc";2
20809;"dont-land-on-v4.x";2
20809;"dont-land-on-v6.x";2
20809;"dont-land-on-v8.x";3
20809;"dont-land-on-v9.x";1
20809;"fast-track";4
20809;"http";7
20809;"http2";1
20809;"in progress";1
20809;"lib / src";2
20809;"net";1
20809;"semver-major";2
20809;"stream";1
20809;"test";2
20809;"timers";4
20809;"tls";2
20809;"util";2
20809;"v9.x";1
52195;"author ready";2
52195;"dont-land-on-v4.x";2
52195;"dont-land-on-v6.x";2
52195;"dont-land-on-v8.x";2
52195;"dont-land-on-v9.x";2
52195;"fast-track";1
52195;"http";1
52195;"stream";1
52195;"test";1
96947;"author ready";1
96947;"build";2
96947;"doc";1
96947;"in progress";1
96947;"lts-watch-v6.x";1
96947;"lts-watch-v8.x";1
96947;"meta";1
96947;"tools";1
96947;"windows";1
169553;"approved";2
169553;"area/kubeadm";1
169553;"cncf-cla: yes";2
169553;"kind/cleanup";1
169553;"lgtm";2
169553;"release-note-none";2
169553;"retest-not-required-docs-only";1
169553;"sig/cluster-lifecycle";2
169553;"sig/scheduling";1
169553;"size/XS";2
243674;"Bug";12
243674;"Cache";7
243674;"Console";1
243674;"Debug";1
243674;"DependencyInjection";3
243674;"Deprecation";3
243674;"Feature";7
243674;"FrameworkBundle";3
243674;"HttpFoundation";1
243674;"HttpKernel";3
243674;"Ready";1
243674;"Routing";1
243674;"SecurityBundle";1
243674;"Status: Needs Review";5
243674;"Status: Needs Work";1
243674;"Status: Reviewed";17
243674;"Translator";1
243674;"VarDumper";1
243674;"WebProfilerBundle";2
243674;"Yaml";1
291301;"experimental";1
291301;"fs";1
291301;"promises";1
376661;"author ready";2
376661;"doc";2
376661;"dont-land-on-v4.x";1
376661;"dont-land-on-v6.x";1
376661;"dont-land-on-v8.x";1
376661;"dont-land-on-v9.x";1
376661;"http2";1
376661;"land-on-v8.x";1
376661;"lib / src";1
376661;"notable-change";1
376661;"semver-minor";1
376661;"stream";1
376661;"test";1
408368;"Bug";1
408368;"Feature";3
408368;"FrameworkBundle";1
408368;"MonologBridge";1
408368;"PhpUnitBridge";2
408368;"Status: Reviewed";5
439929;"author ready";1
439929;"C++";2
439929;"doc";1
439929;"dont-land-on-v4.x";1
439929;"dont-land-on-v6.x";1
439929;"dont-land-on-v8.x";1
