"author_id";"name";"count"
278;"approved";4
278;"cherrypick-approved";2
278;"cncf-cla: yes";4
278;"do-not-merge";1
278;"do-not-merge/cherry-pick-not-approved";1
278;"lgtm";4
278;"release-note";1
278;"release-note-none";1
278;"size/L";1
278;"size/XS";3
354;"approved";9
354;"area/admission-control";1
354;"area/client-libraries";1
354;"cherrypick-approved";2
354;"cncf-cla: yes";10
354;"kind/bug";1
354;"lgtm";9
354;"release-note";3
354;"release-note-none";5
354;"sig/api-machinery";3
354;"sig/node";1
354;"sig/storage";1
354;"size/L";2
354;"size/M";4
354;"size/S";1
354;"size/XS";2
354;"size/XXL";1
17607;"backported-to-v6.x";2
17607;"build";3
17607;"C++";9
17607;"cli";1
17607;"debugger";1
17607;"doc";1
17607;"dont-land-on-v4.x";1
17607;"dont-land-on-v6.x";3
17607;"inspector";3
17607;"lib / src";1
17607;"lts-watch-v4.x";1
17607;"module";1
17607;"process";1
17607;"semver-minor";2
17607;"test";1
17607;"trace_events";1
17607;"v6.x";3
17607;"v8.x";1
17607;"windows";2
17607;"zlib";1
47313;"Bug";2
47313;"Feature";2
47313;"Status: Needs Review";6
54666;"backport-requested-v6.x";1
54666;"baking-for-lts";2
54666;"benchmark";1
54666;"buffer";3
54666;"build";1
54666;"C++";2
54666;"dont-land-on-v4.x";3
54666;"dont-land-on-v6.x";4
54666;"fs";1
54666;"lib / src";1
54666;"lts-watch-v6.x";3
54666;"net";1
54666;"performance";2
54666;"test";1
54666;"tools";1
54666;"url-whatwg";1
54666;"util";1
57224;"Bug";5
57224;"FrameworkBundle";1
57224;"HttpFoundation";2
57224;"PropertyInfo";2
57224;"Serializer";2
57224;"Status: Needs Review";9
96947;"addons";1
96947;"backported-to-v8.x";1
96947;"backport-requested-v6.x";1
96947;"benchmark";1
96947;"blocked";1
96947;"build";6
96947;"C++";1
96947;"child_process";1
96947;"debugger";1
96947;"discuss";1
96947;"doc";4
96947;"dont-land-on-v4.x";2
96947;"dont-land-on-v6.x";2
96947;"help wanted";2
96947;"in progress";1
96947;"inspector";1
96947;"intl";2
96947;"land-on-v6.x";5
96947;"lts-watch-v6.x";1
96947;"net";1
96947;"notable-change";2
96947;"path";1
96947;"regression";1
96947;"semver-major";1
96947;"semver-minor";2
96947;"stalled";1
96947;"test";2
96947;"tools";4
96947;"util";1
96947;"v6.x";1
96947;"windows";3
100893;"approved";5
100893;"area/kubectl";1
100893;"area/test-infra";1
100893;"cherrypick-approved";1
100893;"cncf-cla: yes";6
100893;"kind/old-docs";1
100893;"lgtm";5
100893;"needs-rebase";1
100893;"release-note";3
100893;"release-note-none";2
100893;"sig/cli";1
100893;"size/S";3
100893;"size/XL";1
100893;"size/XS";2
158611;"approved";2
158611;"cncf-cla: yes";2
158611;"lgtm";2
158611;"release-note";1
158611;"release-note-none";1
158611;"size/M";1
158611;"size/XL";1
169553;"approved";2
169553;"area/test";1
169553;"cncf-cla: yes";2
169553;"kind/bug";1
169553;"kind/cleanup";1
169553;"lgtm";2
169553;"release-note-none";2
169553;"sig/testing";2
169553;"size/XS";1
169553;"size/XXL";1
243674;"Asset";1
243674;"BC Break";3
243674;"Bug";29
243674;"Cache";2
243674;"Console";2
243674;"DependencyInjection";21
243674;"Deprecation";4
243674;"Feature";9
243674;"FrameworkBundle";2
243674;"HttpFoundation";2
243674;"HttpKernel";3
243674;"Process";1
243674;"Ready";7
243674;"Status: Needs Review";43
243674;"Status: Reviewed";4
243674;"VarDumper";2
275871;"addons";1
275871;"backported-to-v8.x";1
275871;"backport-requested-v6.x";1
275871;"build";4
275871;"C++";4
275871;"debugger";2
275871;"dont-land-on-v4.x";4
275871;"dont-land-on-v6.x";5
275871;"dont-land-on-v8.x";1
275871;"intl";1
275871;"invalid";1
275871;"land-on-v6.x";2
275871;"lib / src";1
275871;"lts-watch-v4.x";2
275871;"module";1
275871;"n-api";1
275871;"net";1
275871;"openssl";1
275871;"post-mortem";1
275871;"semver-major";1
275871;"stalled";2
275871;"test";2
275871;"tls";1
275871;"tools";2
275871;"v6.x";2
275871;"V8 Engine";6
439929;"assert";1
439929;"backport-requested-v6.x";2
439929;"benchmark";1
439929;"build";1
439929;"C++";1
439929;"console";1
439929;"doc";3
439929;"domain";1
439929;"dont-land-on-v4.x";6
439929;"dont-land-on-v6.x";6
439929;"errors";1
439929;"events";1
439929;"fs";1
439929;"http";2
439929;"land-on-v6.x";1
439929;"lib / src";1
439929;"lts-watch-v6.x";2
439929;"meta";1
439929;"module";1
439929;"n-api";1
439929;"os";1
439929;"process";1
439929;"refactor to ES6+";1
439929;"repl";1
439929;"semver-major";3
439929;"semver-minor";4
439929;"test";1
439929;"timers";1
439929;"url";2
439929;"url-whatwg";2
439929;"util";1
439929;"V8 Engine";1
439929;"v8.x";1
451477;"approved";6
451477;"cncf-cla: yes";7
451477;"do-not-merge";1
451477;"lgtm";5
451477;"release-note-none";5
451477;"size/L";2
451477;"size/M";3
451477;"size/XL";2
576341;"approved";3
576341;"area/batch";1
576341;"cherrypick-approved";2
576341;"cncf-cla: yes";5
576341;"kind/api-change";2
576341;"lgtm";3
576341;"release-note";2
576341;"release-note-none";3
576341;"sig/apps";1
576341;"size/M";1
576341;"size/S";2
576341;"size/XL";1
576341;"size/XS";1
577277;"awaiting testing (then merge)";1
577277;"cla: yes";3
676637;"approved";7
676637;"cherrypick-approved";2
676637;"cncf-cla: yes";7
676637;"kind/bug";1
676637;"lgtm";7
676637;"queue/critical-fix";1
676637;"release-note";4
676637;"release-note-none";3
676637;"size/L";2
676637;"size/M";2
676637;"size/S";2
676637;"size/XS";1
677994;"C++";1
677994;"crypto";1
677994;"doc";1
677994;"land-on-v6.x";1
677994;"semver-minor";1
696611;"aix";1
696611;"build";1
696611;"crypto";1
696611;"doc";1
696611;"dont-land-on-v4.x";1
696611;"dont-land-on-v6.x";1
696611;"fs";2
696611;"land-on-v6.x";1
696611;"lts-watch-v6.x";1
696611;"semver-major";1
696611;"test";1
718899;"aix";1
718899;"assert";2
718899;"backported-to-v6.x";5
718899;"baking-for-lts";1
718899;"benchmark";4
718899;"buffer";5
718899;"build";1
718899;"child_process";4
718899;"cluster";4
718899;"crypto";2
718899;"debugger";3
718899;"dgram";2
718899;"doc";6
718899;"dont-land-on-v4.x";7
718899;"dont-land-on-v6.x";11
718899;"freebsd";1
718899;"fs";1
718899;"https";1
718899;"in progress";1
718899;"land-on-v6.x";16
718899;"lib / src";2
718899;"lts-agenda";1
