"author_id";"name";"count"
20809;"async_hooks";1
20809;"async_wrap";1
20809;"author ready";10
20809;"backport-requested-v9.x";6
20809;"benchmark";1
20809;"C++";3
20809;"doc";1
20809;"dont-land-on-v4.x";1
20809;"dont-land-on-v6.x";4
20809;"dont-land-on-v8.x";4
20809;"dont-land-on-v9.x";2
20809;"fast-track";6
20809;"fs";1
20809;"land-on-v6.x";1
20809;"land-on-v8.x";2
20809;"lib / src";4
20809;"readline";1
20809;"semver-minor";1
20809;"string_decoder";1
20809;"test";5
20809;"timers";4
20809;"v9.x";1
23304;"approved";21
23304;"area/cloudprovider";1
23304;"cherrypick-approved";3
23304;"cncf-cla: yes";24
23304;"do-not-merge/work-in-progress";1
23304;"kind/api-change";1
23304;"kind/bug";2
23304;"lgtm";22
23304;"milestone/removed";2
23304;"priority/critical-urgent";2
23304;"release-note";4
23304;"release-note-action-required";1
23304;"release-note-none";18
23304;"retest-not-required-docs-only";1
23304;"sig/auth";2
23304;"sig/cluster-lifecycle";1
23304;"sig/openstack";2
23304;"sig/scheduling";3
23304;"size/L";2
23304;"size/M";2
23304;"size/S";8
23304;"size/XL";2
23304;"size/XS";10
23304;"status/approved-for-milestone";3
47313;"Status: Reviewed";2
52195;"author ready";2
52195;"dont-land-on-v4.x";5
52195;"dont-land-on-v6.x";5
52195;"dont-land-on-v8.x";4
52195;"dont-land-on-v9.x";4
52195;"fast-track";1
52195;"http";1
52195;"http2";1
52195;"lib / src";1
52195;"semver-major";3
52195;"stream";2
57224;"Bug";2
57224;"DependencyInjection";1
57224;"Feature";2
57224;"FrameworkBundle";1
57224;"Performance";1
57224;"PropertyInfo";1
57224;"Serializer";3
57224;"Status: Needs Review";1
57224;"Status: Reviewed";5
73419;"Bug";1
73419;"Feature";1
73419;"HttpFoundation";1
73419;"Routing";1
73419;"Status: Reviewed";2
79017;"addons";1
79017;"async_hooks";4
79017;"author ready";3
79017;"backport-requested-v9.x";1
79017;"C++";1
79017;"doc";2
79017;"dont-land-on-v6.x";1
79017;"land-on-v8.x";1
79017;"promises";1
79017;"semver-major";1
79017;"semver-minor";2
79017;"test";1
79017;"v8.x";1
79017;"v9.x";2
87088;"approved";4
87088;"cncf-cla: yes";5
87088;"kind/cleanup";1
87088;"kind/feature";1
87088;"lgtm";4
87088;"needs-rebase";1
87088;"priority/important-soon";1
87088;"release-note-none";5
87088;"retest-not-required-docs-only";1
87088;"sig/auth";2
87088;"sig/testing";1
87088;"size/L";2
87088;"size/M";1
87088;"size/S";1
87088;"size/XS";1
87088;"status/approved-for-milestone";3
169553;"approved";1
169553;"cncf-cla: yes";1
169553;"lgtm";1
169553;"release-note-none";1
169553;"retest-not-required-docs-only";1
169553;"size/S";1
184976;"approved";8
184976;"cncf-cla: yes";8
184976;"do-not-merge/hold";1
184976;"lgtm";7
184976;"lifecycle/rotten";1
184976;"needs-rebase";1
184976;"release-note";1
184976;"release-note-action-required";1
184976;"release-note-none";6
184976;"sig/auth";1
184976;"size/L";1
184976;"size/M";2
184976;"size/XL";2
184976;"size/XS";3
243674;"Bug";17
243674;"Console";1
243674;"CssSelector";1
243674;"DependencyInjection";2
243674;"DomCrawler";1
243674;"Feature";4
243674;"Form";1
243674;"HttpFoundation";3
243674;"HttpKernel";1
243674;"Intl";2
243674;"Performance";2
243674;"Process";2
243674;"Routing";10
243674;":snowflake: Feature Freeze";2
243674;"Status: Needs Review";14
243674;"Status: Reviewed";19
243674;"TwigBridge";1
275871;"author ready";7
275871;"backported-to-v8.x";1
275871;"backported-to-v9.x";2
275871;"backport-requested-v9.x";2
275871;"build";1
275871;"C++";5
275871;"dont-land-on-v4.x";1
275871;"dont-land-on-v6.x";3
275871;"fast-track";4
275871;"land-on-v8.x";1
275871;"lib / src";1
275871;"n-api";1
275871;"openssl";1
275871;"semver-minor";1
275871;"test";2
275871;"V8 Engine";2
291301;"async_hooks";1
291301;"author ready";1
291301;"benchmark";1
291301;"stream";1
291301;"test";1
309126;"cncf-cla: yes";2
309126;"do-not-merge/release-note-label-needed";1
309126;"needs-rebase";1
309126;"release-note-none";1
309126;"sig/storage";2
309126;"size/L";1
309126;"size/XS";1
439401;"Bug";1
439401;"Feature";1
439401;"HttpFoundation";1
439401;"PhpUnitBridge";1
439401;"Status: Reviewed";2
439929;"author ready";1
439929;"C++";3
439929;"crypto";1
439929;"discuss";1
439929;"doc";2
439929;"dont-land-on-v6.x";1
439929;"dont-land-on-v8.x";1
439929;"dont-land-on-v9.x";2
439929;"fast-track";1
439929;"fs";1
439929;"http2";1
439929;"in progress";3
439929;"lib / src";1
439929;"perf_hooks";1
439929;"process";1
439929;"semver-major";1
439929;"semver-minor";2
439929;"trace_events";3
493891;"approved";3
493891;"cncf-cla: yes";3
493891;"kind/bug";3
493891;"lgtm";3
493891;"milestone/needs-approval";1
493891;"milestone/removed";1
493891;"priority/important-soon";2
493891;"release-note-none";3
493891;"sig/node";3
493891;"size/M";1
493891;"size/XS";2
493891;"status/approved-for-milestone";1
576341;"approved";8
576341;"cncf-cla: yes";11
576341;"do-not-merge/release-note-label-needed";1
576341;"kind/feature";1
576341;"kind/old-docs";1
576341;"lgtm";8
576341;"lifecycle/rotten";1
576341;"milestone/removed";1
576341;"needs-rebase";2
576341;"priority/important-longterm";1
576341;"release-note";4
576341;"release-note-none";6
576341;"sig/auth";1
576341;"sig/cli";2
576341;"size/L";3
576341;"size/M";3
576341;"size/S";1
576341;"size/XL";1
576341;"size/XS";3
610090;"Deprecation";1
610090;"Feature";2
610090;"HttpKernel";1
610090;"Routing";1
610090;"Status: Reviewed";4
676637;"approved";18
676637;"cherrypick-approved";5
676637;"cncf-cla: yes";19
676637;"do-not-merge/hold";1
676637;"kind/bug";4
676637;"kind/feature";1
676637;"lgtm";17
676637;"milestone/needs-approval";1
676637;"needs-rebase";1
676637;"priority/important-soon";4
676637;"release-note";10
676637;"release-note-none";4
676637;"sig/azure";9
676637;"sig/node";3
676637;"sig/windows";4
676637;"size/L";1
676637;"size/M";6
676637;"size/XL";4
676637;"size/XS";7
676637;"size/XXL";1
676637;"status/approved-for-milestone";3
718899;"author ready";7
